Fecha,Equipo,Consumo_kWh,Horas_Operativas,Fallas_Detectadas
2027-12-25,Generador_Respaldo,91,6,0
2027-12-25,Banda_Transportadora,206,15,0
2027-12-26,Motor_Principal,503,20,0
2027-12-26,Compresor_A,286,19,0
2027-12-26,Bomba_Agua,181,24,0
2027-12-26,Ventilador_Norte,113,24,0
2027-12-26,Generador_Respaldo,92,3,0
2027-12-26,Banda_Transportadora,201,14,0
2027-12-27,Motor_Principal,429,20,0
2027-12-27,Compresor_A,307,17,0
2027-12-27,Bomba_Agua,161,22,0
2027-12-27,Ventilador_Norte,120,23,0
2027-12-27,Generador_Respaldo,90,0,3
2027-12-27,Banda_Transportadora,216,16,0
2027-12-28,Motor_Principal,470,24,0
2027-12-28,Compresor_A,316,19,2
2027-12-28,Bomba_Agua,133,22,0
2027-12-28,Ventilador_Norte,100,24,0
2027-12-28,Generador_Respaldo,91,0,0
2027-12-28,Banda_Transportadora,214,21,0
2027-12-29,Motor_Principal,415,19,0
2027-12-29,Compresor_A,334,18,0
2027-12-29,Bomba_Agua,143,22,0
2027-12-29,Ventilador_Norte,101,22,0
2027-12-29,Generador_Respaldo,70,1,0
2027-12-29,Banda_Transportadora,194,14,0
2027-12-30,Motor_Principal,503,21,0
2027-12-30,Compresor_A,266,20,0
2027-12-30,Bomba_Agua,124,24,0
2027-12-30,Ventilador_Norte,111,22,0
2027-12-30,Generador_Respaldo,79,5,0
2027-12-30,Banda_Transportadora,206,15,0
2027-12-31,Motor_Principal,456,24,0
2027-12-31,Compresor_A,293,17,0
2027-12-31,Bomba_Agua,161,24,0
2027-12-31,Ventilador_Norte,106,22,0
2027-12-31,Generador_Respaldo,76,5,0
2027-12-31,Banda_Transportadora,210,13,0
2028-01-01,Motor_Principal,470,22,0
2028-01-01,Compresor_A,274,16,1
2028-01-01,Bomba_Agua,129,23,0
2028-01-01,Ventilador_Norte,118,24,0
2028-01-01,Generador_Respaldo,68,5,0
2028-01-01,Banda_Transportadora,200,16,0
2028-01-02,Motor_Principal,479,24,0
2028-01-02,Compresor_A,320,19,0
2028-01-02,Bomba_Agua,155,23,0
2028-01-02,Ventilador_Norte,107,24,0
2028-01-02,Generador_Respaldo,78,2,0
2028-01-02,Banda_Transportadora,212,14,0
2028-01-03,Motor_Principal,407,19,0
2028-01-03,Compresor_A,295,15,0
2028-01-03,Bomba_Agua,167,24,0
2028-01-03,Ventilador_Norte,88,21,0
2028-01-03,Generador_Respaldo,99,1,0
2028-01-03,Banda_Transportadora,220,15,0
2028-01-04,Motor_Principal,456,21,0
2028-01-04,Compresor_A,295,20,0
2028-01-04,Bomba_Agua,127,24,0
2028-01-04,Ventilador_Norte,104,22,0
2028-01-04,Generador_Respaldo,74,0,0
2028-01-04,Banda_Transportadora,223,16,0
2028-01-05,Motor_Principal,444,23,0
2028-01-05,Compresor_A,278,14,0
2028-01-05,Bomba_Agua,141,21,0
2028-01-05,Ventilador_Norte,106,23,0
2028-01-05,Generador_Respaldo,89,3,0
2028-01-05,Banda_Transportadora,240,13,0
2028-01-06,Motor_Principal,417,19,0
2028-01-06,Compresor_A,302,16,0
2028-01-06,Bomba_Agua,147,23,0
2028-01-06,Ventilador_Norte,124,24,0
2028-01-06,Generador_Respaldo,74,5,2
2028-01-06,Banda_Transportadora,202,20,0
2028-01-07,Motor_Principal,434,21,3
2028-01-07,Compresor_A,394,13,0
2028-01-07,Bomba_Agua,148,24,0
2028-01-07,Ventilador_Norte,91,21,0
2028-01-07,Generador_Respaldo,91,5,0
2028-01-07,Banda_Transportadora,176,16,1
2028-01-08,Motor_Principal,451,23,0
2028-01-08,Compresor_A,286,19,0
2028-01-08,Bomba_Agua,164,24,0
2028-01-08,Ventilador_Norte,108,24,0
2028-01-08,Generador_Respaldo,80,4,0
2028-01-08,Banda_Transportadora,242,19,0
2028-01-09,Motor_Principal,497,21,0
2028-01-09,Compresor_A,309,16,0
2028-01-09,Bomba_Agua,177,22,0
2028-01-09,Ventilador_Norte,114,24,0
2028-01-09,Generador_Respaldo,72,3,0
2028-01-09,Banda_Transportadora,220,16,1
2028-01-10,Motor_Principal,481,23,0
2028-01-10,Compresor_A,335,16,0
2028-01-10,Bomba_Agua,139,23,0
2028-01-10,Ventilador_Norte,113,19,0
2028-01-10,Generador_Respaldo,80,7,0
2028-01-10,Banda_Transportadora,235,14,0
2028-01-11,Motor_Principal,497,21,0
2028-01-11,Compresor_A,382,18,0
2028-01-11,Bomba_Agua,153,24,0
2028-01-11,Ventilador_Norte,112,24,0
2028-01-11,Generador_Respaldo,98,4,0
2028-01-11,Banda_Transportadora,213,18,0
2028-01-12,Motor_Principal,429,17,0
2028-01-12,Compresor_A,274,18,0
2028-01-12,Bomba_Agua,136,24,0
2028-01-12,Ventilador_Norte,111,22,0
2028-01-12,Generador_Respaldo,95,0,0
2028-01-12,Banda_Transportadora,200,17,0
2028-01-13,Motor_Principal,434,24,0
2028-01-13,Compresor_A,307,18,0
2028-01-13,Bomba_Agua,166,24,0
2028-01-13,Ventilador_Norte,115,21,0
2028-01-13,Generador_Respaldo,82,2,0
2028-01-13,Banda_Transportadora,163,13,0
2028-01-14,Motor_Principal,373,24,0
2028-01-14,Compresor_A,354,16,0
2028-01-14,Bomba_Agua,164,22,0
2028-01-14,Ventilador_Norte,118,21,0
2028-01-14,Generador_Respaldo,92,4,0
2028-01-14,Banda_Transportadora,164,15,0
2028-01-15,Motor_Principal,412,24,1
2028-01-15,Compresor_A,318,17,0
2028-01-15,Bomba_Agua,141,24,0
2028-01-15,Ventilador_Norte,105,22,0
2028-01-15,Generador_Respaldo,83,5,1
2028-01-15,Banda_Transportadora,217,16,0
2028-01-16,Motor_Principal,519,23,0
2028-01-16,Compresor_A,303,19,0
2028-01-16,Bomba_Agua,161,24,0
2028-01-16,Ventilador_Norte,132,24,0
2028-01-16,Generador_Respaldo,81,3,0
2028-01-16,Banda_Transportadora,188,17,0
2028-01-17,Motor_Principal,414,22,0
2028-01-17,Compresor_A,302,16,0
2028-01-17,Bomba_Agua,141,22,0
2028-01-17,Ventilador_Norte,123,24,0
2028-01-17,Generador_Respaldo,86,9,0
2028-01-17,Banda_Transportadora,229,15,0
2028-01-18,Motor_Principal,447,22,0
2028-01-18,Compresor_A,319,16,0
2028-01-18,Bomba_Agua,160,24,0
2028-01-18,Ventilador_Norte,119,24,0
2028-01-18,Generador_Respaldo,74,3,0
2028-01-18,Banda_Transportadora,236,13,0
2028-01-19,Motor_Principal,447,17,0
2028-01-19,Compresor_A,342,18,0
2028-01-19,Bomba_Agua,122,23,0
2028-01-19,Ventilador_Norte,119,20,2
2028-01-19,Generador_Respaldo,89,3,0
2028-01-19,Banda_Transportadora,185,14,0
2028-01-20,Motor_Principal,512,24,0
2028-01-20,Compresor_A,310,15,0
2028-01-20,Bomba_Agua,143,24,0
2028-01-20,Ventilador_Norte,119,23,0
2028-01-20,Generador_Respaldo,81,6,0
2028-01-20,Banda_Transportadora,179,15,0
2028-01-21,Motor_Principal,446,24,0
2028-01-21,Compresor_A,353,16,0
2028-01-21,Bomba_Agua,169,19,0
2028-01-21,Ventilador_Norte,114,24,0
2028-01-21,Generador_Respaldo,95,5,0
2028-01-21,Banda_Transportadora,184,17,0
2028-01-22,Motor_Principal,469,24,0
2028-01-22,Compresor_A,296,16,0
2028-01-22,Bomba_Agua,128,21,0
2028-01-22,Ventilador_Norte,94,24,0
2028-01-22,Generador_Respaldo,81,7,0
2028-01-22,Banda_Transportadora,210,16,0
2028-01-23,Motor_Principal,462,20,0
2028-01-23,Compresor_A,357,19,0
2028-01-23,Bomba_Agua,165,24,0
2028-01-23,Ventilador_Norte,110,24,0
2028-01-23,Generador_Respaldo,71,5,0
2028-01-23,Banda_Transportadora,182,15,0
2028-01-24,Motor_Principal,441,21,0
2028-01-24,Compresor_A,307,15,3
2028-01-24,Bomba_Agua,139,21,0
2028-01-24,Ventilador_Norte,101,24,0
2028-01-24,Generador_Respaldo,109,7,0
2028-01-24,Banda_Transportadora,201,20,3
2028-01-25,Motor_Principal,346,24,0
2028-01-25,Compresor_A,290,19,0
2028-01-25,Bomba_Agua,147,24,0
2028-01-25,Ventilador_Norte,96,24,0
2028-01-25,Generador_Respaldo,90,6,0
2028-01-25,Banda_Transportadora,187,16,0
2028-01-26,Motor_Principal,372,24,0
2028-01-26,Compresor_A,343,16,0
2028-01-26,Bomba_Agua,173,24,0
2028-01-26,Ventilador_Norte,107,24,0
2028-01-26,Generador_Respaldo,81,1,0
2028-01-26,Banda_Transportadora,211,17,0
2028-01-27,Motor_Principal,471,22,2
2028-01-27,Compresor_A,311,20,0
2028-01-27,Bomba_Agua,126,24,0
2028-01-27,Ventilador_Norte,115,24,0
2028-01-27,Generador_Respaldo,79,0,0
2028-01-27,Banda_Transportadora,238,15,0
2028-01-28,Motor_Principal,432,18,1
2028-01-28,Compresor_A,283,16,0
2028-01-28,Bomba_Agua,134,24,0
2028-01-28,Ventilador_Norte,105,23,0
2028-01-28,Generador_Respaldo,102,3,0
2028-01-28,Banda_Transportadora,228,16,0
2028-01-29,Motor_Principal,462,21,0
2028-01-29,Compresor_A,312,18,0
2028-01-29,Bomba_Agua,149,22,0
2028-01-29,Ventilador_Norte,118,22,0
2028-01-29,Generador_Respaldo,91,7,0
2028-01-29,Banda_Transportadora,209,17,3
2028-01-30,Motor_Principal,423,19,0
2028-01-30,Compresor_A,305,15,0
2028-01-30,Bomba_Agua,152,24,0
2028-01-30,Ventilador_Norte,101,23,0
2028-01-30,Generador_Respaldo,95,4,0
2028-01-30,Banda_Transportadora,230,16,0
2028-01-31,Motor_Principal,426,22,0
2028-01-31,Compresor_A,352,18,0
2028-01-31,Bomba_Agua,140,24,0
2028-01-31,Ventilador_Norte,117,19,0
2028-01-31,Generador_Respaldo,75,5,0
2028-01-31,Banda_Transportadora,212,15,0
2028-02-01,Motor_Principal,376,24,0
2028-02-01,Compresor_A,314,19,0
2028-02-01,Bomba_Agua,168,21,0
2028-02-01,Ventilador_Norte,117,21,0
2028-02-01,Generador_Respaldo,80,4,0
2028-02-01,Banda_Transportadora,213,18,0
2028-02-02,Motor_Principal,419,21,0
2028-02-02,Compresor_A,373,21,3
2028-02-02,Bomba_Agua,179,24,0
2028-02-02,Ventilador_Norte,125,24,0
2028-02-02,Generador_Respaldo,81,4,3
2028-02-02,Banda_Transportadora,210,18,0
2028-02-03,Motor_Principal,466,22,0
2028-02-03,Compresor_A,325,14,0
2028-02-03,Bomba_Agua,140,24,0
2028-02-03,Ventilador_Norte,108,24,0
2028-02-03,Generador_Respaldo,78,3,0
2028-02-03,Banda_Transportadora,219,20,0
2028-02-04,Motor_Principal,489,23,2
2028-02-04,Compresor_A,346,16,0
2028-02-04,Bomba_Agua,138,23,0
2028-02-04,Ventilador_Norte,121,22,0
2028-02-04,Generador_Respaldo,100,6,0
2028-02-04,Banda_Transportadora,233,17,0
2028-02-05,Motor_Principal,487,22,0
2028-02-05,Compresor_A,296,19,2
2028-02-05,Bomba_Agua,161,23,0
2028-02-05,Ventilador_Norte,108,24,0
2028-02-05,Generador_Respaldo,80,1,0
2028-02-05,Banda_Transportadora,231,17,0
2028-02-06,Motor_Principal,443,19,0
2028-02-06,Compresor_A,328,18,0
2028-02-06,Bomba_Agua,187,18,0
2028-02-06,Ventilador_Norte,93,23,0
2028-02-06,Generador_Respaldo,91,3,0
2028-02-06,Banda_Transportadora,226,16,0
2028-02-07,Motor_Principal,510,22,0
2028-02-07,Compresor_A,291,16,0
2028-02-07,Bomba_Agua,137,21,0
2028-02-07,Ventilador_Norte,118,24,0
2028-02-07,Generador_Respaldo,78,4,0
2028-02-07,Banda_Transportadora,201,16,0
2028-02-08,Motor_Principal,565,20,0
2028-02-08,Compresor_A,314,21,0
2028-02-08,Bomba_Agua,169,23,0
2028-02-08,Ventilador_Norte,96,24,0
2028-02-08,Generador_Respaldo,82,1,0
2028-02-08,Banda_Transportadora,208,13,0
2028-02-09,Motor_Principal,462,19,0
2028-02-09,Compresor_A,313,18,0
2028-02-09,Bomba_Agua,169,22,0
2028-02-09,Ventilador_Norte,107,24,0
2028-02-09,Generador_Respaldo,72,3,0
2028-02-09,Banda_Transportadora,197,15,0
2028-02-10,Motor_Principal,462,24,0
2028-02-10,Compresor_A,347,20,0
2028-02-10,Bomba_Agua,178,24,0
2028-02-10,Ventilador_Norte,118,23,0
2028-02-10,Generador_Respaldo,83,7,0
2028-02-10,Banda_Transportadora,192,12,0
2028-02-11,Motor_Principal,457,22,0
2028-02-11,Compresor_A,316,17,0
2028-02-11,Bomba_Agua,166,24,0
2028-02-11,Ventilador_Norte,119,24,0
2028-02-11,Generador_Respaldo,89,5,0
2028-02-11,Banda_Transportadora,248,17,0
2028-02-12,Motor_Principal,414,20,0
2028-02-12,Compresor_A,373,17,0
2028-02-12,Bomba_Agua,159,24,0
2028-02-12,Ventilador_Norte,125,22,0
2028-02-12,Generador_Respaldo,69,4,0
2028-02-12,Banda_Transportadora,209,14,0
2028-02-13,Motor_Principal,418,22,0
2028-02-13,Compresor_A,291,17,2
2028-02-13,Bomba_Agua,162,22,0
2028-02-13,Ventilador_Norte,124,23,0
2028-02-13,Generador_Respaldo,81,4,0
2028-02-13,Banda_Transportadora,215,18,0
2028-02-14,Motor_Principal,383,21,0
2028-02-14,Compresor_A,373,16,0
2028-02-14,Bomba_Agua,139,22,0
2028-02-14,Ventilador_Norte,116,23,0
2028-02-14,Generador_Respaldo,82,5,0
2028-02-14,Banda_Transportadora,218,16,0
2028-02-15,Motor_Principal,463,21,0
2028-02-15,Compresor_A,339,19,0
2028-02-15,Bomba_Agua,153,23,0
2028-02-15,Ventilador_Norte,116,23,0
2028-02-15,Generador_Respaldo,84,5,1
2028-02-15,Banda_Transportadora,223,15,0
2028-02-16,Motor_Principal,428,23,0
2028-02-16,Compresor_A,350,19,0
2028-02-16,Bomba_Agua,149,24,0
2028-02-16,Ventilador_Norte,116,24,0
2028-02-16,Generador_Respaldo,88,2,0
2028-02-16,Banda_Transportadora,216,12,0
2028-02-17,Motor_Principal,475,22,0
2028-02-17,Compresor_A,389,18,0
2028-02-17,Bomba_Agua,152,24,0
2028-02-17,Ventilador_Norte,92,22,0
2028-02-17,Generador_Respaldo,67,2,0
2028-02-17,Banda_Transportadora,217,16,0
2028-02-18,Motor_Principal,407,22,0
2028-02-18,Compresor_A,310,17,0
2028-02-18,Bomba_Agua,152,22,0
2028-02-18,Ventilador_Norte,115,24,0
2028-02-18,Generador_Respaldo,87,8,3
2028-02-18,Banda_Transportadora,189,17,0
2028-02-19,Motor_Principal,496,22,0
2028-02-19,Compresor_A,377,18,0
2028-02-19,Bomba_Agua,146,24,0
2028-02-19,Ventilador_Norte,112,22,0
2028-02-19,Generador_Respaldo,64,3,0
2028-02-19,Banda_Transportadora,220,15,0
2028-02-20,Motor_Principal,512,22,0
2028-02-20,Compresor_A,310,18,0
2028-02-20,Bomba_Agua,142,24,1
2028-02-20,Ventilador_Norte,120,23,0
2028-02-20,Generador_Respaldo,82,0,0
2028-02-20,Banda_Transportadora,234,16,0
2028-02-21,Motor_Principal,494,20,0
2028-02-21,Compresor_A,377,15,1
2028-02-21,Bomba_Agua,149,24,0
2028-02-21,Ventilador_Norte,105,21,0
2028-02-21,Generador_Respaldo,73,5,0
2028-02-21,Banda_Transportadora,193,19,0
2028-02-22,Motor_Principal,385,22,0
2028-02-22,Compresor_A,284,15,0
2028-02-22,Bomba_Agua,141,24,0
2028-02-22,Ventilador_Norte,109,24,0
2028-02-22,Generador_Respaldo,77,6,0
2028-02-22,Banda_Transportadora,188,12,0
2028-02-23,Motor_Principal,486,24,0
2028-02-23,Compresor_A,311,16,0
2028-02-23,Bomba_Agua,134,22,0
2028-02-23,Ventilador_Norte,97,18,0
2028-02-23,Generador_Respaldo,91,2,0
2028-02-23,Banda_Transportadora,187,13,0
2028-02-24,Motor_Principal,478,17,0
2028-02-24,Compresor_A,253,18,0
2028-02-24,Bomba_Agua,174,23,0
2028-02-24,Ventilador_Norte,112,24,0
2028-02-24,Generador_Respaldo,80,3,0
2028-02-24,Banda_Transportadora,172,14,0
2028-02-25,Motor_Principal,452,21,0
2028-02-25,Compresor_A,310,15,0
2028-02-25,Bomba_Agua,174,20,0
2028-02-25,Ventilador_Norte,106,20,0
2028-02-25,Generador_Respaldo,84,2,0
2028-02-25,Banda_Transportadora,206,16,0
2028-02-26,Motor_Principal,494,21,0
2028-02-26,Compresor_A,297,19,0
2028-02-26,Bomba_Agua,179,22,0
2028-02-26,Ventilador_Norte,124,21,0
2028-02-26,Generador_Respaldo,81,5,0
2028-02-26,Banda_Transportadora,210,17,0
2028-02-27,Motor_Principal,441,23,0
2028-02-27,Compresor_A,347,21,0
2028-02-27,Bomba_Agua,173,22,0
2028-02-27,Ventilador_Norte,98,24,0
2028-02-27,Generador_Respaldo,74,4,0
2028-02-27,Banda_Transportadora,212,14,0
2028-02-28,Motor_Principal,380,19,0
2028-02-28,Compresor_A,286,17,0
2028-02-28,Bomba_Agua,135,24,0
2028-02-28,Ventilador_Norte,110,23,0
2028-02-28,Generador_Respaldo,77,3,0
2028-02-28,Banda_Transportadora,215,16,0
2028-02-29,Motor_Principal,459,19,0
2028-02-29,Compresor_A,309,14,0
2028-02-29,Bomba_Agua,146,24,0
2028-02-29,Ventilador_Norte,94,20,0
2028-02-29,Generador_Respaldo,83,2,0
2028-02-29,Banda_Transportadora,205,15,0
2028-03-01,Motor_Principal,403,21,0
2028-03-01,Compresor_A,314,16,0
2028-03-01,Bomba_Agua,156,21,0
2028-03-01,Ventilador_Norte,95,23,0
2028-03-01,Generador_Respaldo,94,6,0
2028-03-01,Banda_Transportadora,249,16,0
2028-03-02,Motor_Principal,465,22,0
2028-03-02,Compresor_A,308,15,0
2028-03-02,Bomba_Agua,177,20,0
2028-03-02,Ventilador_Norte,96,21,0
2028-03-02,Generador_Respaldo,90,4,0
2028-03-02,Banda_Transportadora,237,15,0
2028-03-03,Motor_Principal,492,21,0
2028-03-03,Compresor_A,279,18,0
2028-03-03,Bomba_Agua,150,19,0
2028-03-03,Ventilador_Norte,105,24,0
2028-03-03,Generador_Respaldo,77,7,0
2028-03-03,Banda_Transportadora,212,14,1
2028-03-04,Motor_Principal,333,22,0
2028-03-04,Compresor_A,316,16,3
2028-03-04,Bomba_Agua,155,23,0
2028-03-04,Ventilador_Norte,99,23,0
2028-03-04,Generador_Respaldo,66,5,0
2028-03-04,Banda_Transportadora,208,15,0
2028-03-05,Motor_Principal,426,21,0
2028-03-05,Compresor_A,294,19,0
2028-03-05,Bomba_Agua,140,24,0
2028-03-05,Ventilador_Norte,120,22,0
2028-03-05,Generador_Respaldo,90,7,2
2028-03-05,Banda_Transportadora,186,15,0
2028-03-06,Motor_Principal,468,22,0
2028-03-06,Compresor_A,325,18,0
2028-03-06,Bomba_Agua,138,21,0
2028-03-06,Ventilador_Norte,114,23,0
2028-03-06,Generador_Respaldo,80,3,0
2028-03-06,Banda_Transportadora,237,18,0
2028-03-07,Motor_Principal,505,22,0
2028-03-07,Compresor_A,319,18,0
2028-03-07,Bomba_Agua,179,23,0
2028-03-07,Ventilador_Norte,101,23,0
2028-03-07,Generador_Respaldo,85,3,0
2028-03-07,Banda_Transportadora,244,16,0
2028-03-08,Motor_Principal,358,21,0
2028-03-08,Compresor_A,309,21,0
2028-03-08,Bomba_Agua,148,24,0
2028-03-08,Ventilador_Norte,122,21,0
2028-03-08,Generador_Respaldo,88,8,0
2028-03-08,Banda_Transportadora,195,18,0
2028-03-09,Motor_Principal,488,22,3
2028-03-09,Compresor_A,259,16,0
2028-03-09,Bomba_Agua,140,22,0
2028-03-09,Ventilador_Norte,98,24,0
2028-03-09,Generador_Respaldo,95,6,0
2028-03-09,Banda_Transportadora,207,15,0
2028-03-10,Motor_Principal,582,19,0
2028-03-10,Compresor_A,338,16,0
2028-03-10,Bomba_Agua,154,24,0
2028-03-10,Ventilador_Norte,131,24,0
2028-03-10,Generador_Respaldo,88,3,0
2028-03-10,Banda_Transportadora,234,17,0
2028-03-11,Motor_Principal,425,22,0
2028-03-11,Compresor_A,323,18,0
2028-03-11,Bomba_Agua,137,23,0
2028-03-11,Ventilador_Norte,113,24,0
2028-03-11,Generador_Respaldo,95,2,0
2028-03-11,Banda_Transportadora,222,15,1
2028-03-12,Motor_Principal,444,19,0
2028-03-12,Compresor_A,337,18,0
2028-03-12,Bomba_Agua,138,24,0
2028-03-12,Ventilador_Norte,112,20,0
2028-03-12,Generador_Respaldo,78,4,0
2028-03-12,Banda_Transportadora,185,14,0
2028-03-13,Motor_Principal,426,23,0
2028-03-13,Compresor_A,268,17,0
2028-03-13,Bomba_Agua,140,21,0
2028-03-13,Ventilador_Norte,120,23,0
2028-03-13,Generador_Respaldo,82,6,0
2028-03-13,Banda_Transportadora,195,13,0
2028-03-14,Motor_Principal,532,20,0
2028-03-14,Compresor_A,339,14,0
2028-03-14,Bomba_Agua,142,24,0
2028-03-14,Ventilador_Norte,104,24,0
2028-03-14,Generador_Respaldo,91,8,0
2028-03-14,Banda_Transportadora,229,18,0
2028-03-15,Motor_Principal,448,21,0
2028-03-15,Compresor_A,336,17,0
2028-03-15,Bomba_Agua,150,24,0
2028-03-15,Ventilador_Norte,110,24,0
2028-03-15,Generador_Respaldo,92,5,0
2028-03-15,Banda_Transportadora,202,11,0
2028-03-16,Motor_Principal,481,23,0
2028-03-16,Compresor_A,330,23,0
2028-03-16,Bomba_Agua,141,24,0
2028-03-16,Ventilador_Norte,108,24,0
2028-03-16,Generador_Respaldo,75,4,0
2028-03-16,Banda_Transportadora,221,18,0
2028-03-17,Motor_Principal,477,19,0
2028-03-17,Compresor_A,274,19,0
2028-03-17,Bomba_Agua,137,24,0
2028-03-17,Ventilador_Norte,108,23,0
2028-03-17,Generador_Respaldo,84,1,0
2028-03-17,Banda_Transportadora,236,12,0
2028-03-18,Motor_Principal,521,22,0
2028-03-18,Compresor_A,302,14,0
2028-03-18,Bomba_Agua,137,21,0
2028-03-18,Ventilador_Norte,106,24,0
2028-03-18,Generador_Respaldo,83,7,0
2028-03-18,Banda_Transportadora,148,14,0
2028-03-19,Motor_Principal,584,21,0
2028-03-19,Compresor_A,277,16,3
2028-03-19,Bomba_Agua,146,24,0
2028-03-19,Ventilador_Norte,89,22,0
2028-03-19,Generador_Respaldo,90,4,0
2028-03-19,Banda_Transportadora,227,16,0
2028-03-20,Motor_Principal,488,24,0
2028-03-20,Compresor_A,291,18,2
2028-03-20,Bomba_Agua,151,24,0
2028-03-20,Ventilador_Norte,96,24,0
2028-03-20,Generador_Respaldo,78,1,0
2028-03-20,Banda_Transportadora,206,17,0
2028-03-21,Motor_Principal,476,24,0
2028-03-21,Compresor_A,287,17,1
2028-03-21,Bomba_Agua,150,24,0
2028-03-21,Ventilador_Norte,116,23,0
2028-03-21,Generador_Respaldo,87,4,0
2028-03-21,Banda_Transportadora,203,14,0
2028-03-22,Motor_Principal,497,19,0
2028-03-22,Compresor_A,334,21,0
2028-03-22,Bomba_Agua,147,23,0
2028-03-22,Ventilador_Norte,106,21,0
2028-03-22,Generador_Respaldo,101,2,1
2028-03-22,Banda_Transportadora,256,17,0
2028-03-23,Motor_Principal,408,22,0
2028-03-23,Compresor_A,293,17,0
2028-03-23,Bomba_Agua,178,21,0
2028-03-23,Ventilador_Norte,112,24,0
2028-03-23,Generador_Respaldo,88,4,0
2028-03-23,Banda_Transportadora,184,15,0
2028-03-24,Motor_Principal,454,19,0
2028-03-24,Compresor_A,348,15,0
2028-03-24,Bomba_Agua,144,24,0
2028-03-24,Ventilador_Norte,121,21,0
2028-03-24,Generador_Respaldo,86,0,2
2028-03-24,Banda_Transportadora,233,15,0
2028-03-25,Motor_Principal,359,20,0
2028-03-25,Compresor_A,334,17,0
2028-03-25,Bomba_Agua,140,24,0
2028-03-25,Ventilador_Norte,101,24,0
2028-03-25,Generador_Respaldo,73,5,0
2028-03-25,Banda_Transportadora,200,16,0
2028-03-26,Motor_Principal,510,22,0
2028-03-26,Compresor_A,332,18,0
2028-03-26,Bomba_Agua,141,23,0
2028-03-26,Ventilador_Norte,122,23,0
2028-03-26,Generador_Respaldo,88,5,0
2028-03-26,Banda_Transportadora,219,12,0
2028-03-27,Motor_Principal,477,22,0
2028-03-27,Compresor_A,378,20,0
2028-03-27,Bomba_Agua,150,22,0
2028-03-27,Ventilador_Norte,110,24,0
2028-03-27,Generador_Respaldo,76,6,0
2028-03-27,Banda_Transportadora,233,14,0
2028-03-28,Motor_Principal,468,19,0
2028-03-28,Compresor_A,270,19,2
2028-03-28,Bomba_Agua,160,24,0
2028-03-28,Ventilador_Norte,124,24,0
2028-03-28,Generador_Respaldo,91,4,0
2028-03-28,Banda_Transportadora,207,15,0
2028-03-29,Motor_Principal,414,21,0
2028-03-29,Compresor_A,329,17,0
2028-03-29,Bomba_Agua,159,24,0
2028-03-29,Ventilador_Norte,129,24,0
2028-03-29,Generador_Respaldo,64,1,0
2028-03-29,Banda_Transportadora,180,13,0
2028-03-30,Motor_Principal,399,21,0
2028-03-30,Compresor_A,318,18,0
2028-03-30,Bomba_Agua,169,24,0
2028-03-30,Ventilador_Norte,117,24,0
2028-03-30,Generador_Respaldo,88,5,1
2028-03-30,Banda_Transportadora,218,18,3
